NCM,CO_PAIS,vl_fob_total,kg_liq_total,ISO3
90318099,141,10318,15,KHM
90318099,145,586,1,CMR
90318099,149,459332,1820,CAN
90318099,153,53973,199,KAZ
90318099,154,4794,14,QAT
90318099,158,3280646,11553,CHL
90318099,160,1129062,4156,CHN
90318099,161,99781,335,TWN
90318099,163,18793,180,CYP
90318099,169,2398760,9406,COL
90318099,173,700,8,COM
90318099,177,9217,203,COG
90318099,190,198307,758,KOR
90318099,193,513,2,CIV
90318099,195,64,1,HRV
90318099,196,352591,1647,CRI
90318099,198,8117,125,KWT
90318099,199,288409,872,CUB
90318099,200,5700,35,CUW
90318099,229,668,128,BEN
90318099,23,1633498,5329,DEU
90318099,232,91264,471,DNK
90318099,235,330,2,DMA
90318099,239,674601,3734,ECU
90318099,240,98752,290,EGY
90318099,244,320473,937,ARE
90318099,245,457383,1910,ESP
90318099,247,12324,28,SVK
90318099,249,7803890,18731,USA
90318099,251,1677,15,EST
90318099,253,238,15,ETH
90318099,267,122859,331,PHL
90318099,271,10571,139,FIN
90318099,275,2137231,5250,FRA
90318099,281,50980,60,GAB
90318099,285,343,42,GMB
90318099,289,49823,476,GHA
90318099,293,500,2,GIB
90318099,297,1541,1,GRD
90318099,301,17415,88,GRC
90318099,309,1168,1,GLP
90318099,317,299858,1505,GTM
90318099,325,771,8,GUF
90318099,329,1325,8,GIN
90318099,331,4298,165,GNQ
90318099,337,90900,209,GUY
90318099,341,4891,15,HTI
90318099,345,140131,588,HND
90318099,351,36893,650,HKG
90318099,355,20473,171,HUN
90318099,359,215,2,IMN
90318099,361,385075,4019,IND
90318099,365,34475,144,IDN
90318099,369,11409,69,IRQ
90318099,37,2042,30,AND
90318099,372,14707,30,IRN
90318099,375,42900,169,IRL
90318099,383,184629,299,ISR
90318099,386,344770,1614,ITA
90318099,391,6581,56,JAM
90318099,399,449306,3858,JPN
90318099,40,357080,1646,AGO
90318099,403,12298,35,JOR
90318099,427,11144,14,LVA
90318099,43,1981,3,ATG
90318099,431,862,102,LBN
90318099,434,26230,324,LBR
90318099,438,28129,90,LBY
90318099,442,1414,5,LTU
90318099,445,1131,3,LUX
90318099,450,91,14,MDG
90318099,455,93607,601,MYS
90318099,464,104007,93,MLI
90318099,467,7915,105,MLT
90318099,472,310,5,MNP
90318099,474,1455,2,MAR
90318099,476,37174,401,MHL
90318099,477,6269,11,MTQ
90318099,485,71964,413,MUS
90318099,488,24,12,MRT
90318099,493,2406417,7656,MEX
90318099,494,618,1,MDA
90318099,505,238221,578,MOZ
90318099,507,40658,50,NAM
90318099,521,283752,908,NIC
90318099,528,73124,155,NGA
90318099,53,99229,566,SAU
90318099,538,135421,243,NOR
90318099,542,933,63,NCL
90318099,545,6586,429,PNG
90318099,548,2516,7,NZL
90318099,551,236,13,VUT
90318099,556,44507,243,OMN
90318099,573,484774,3423,NLD
90318099,576,2619,22,PAK
90318099,580,462708,1904,PAN
90318099,586,823897,5092,PRY
90318099,589,2047422,8913,PER
90318099,59,11153,184,DZA
90318099,603,20468,329,POL
90318099,607,290787,1008,PRT
90318099,611,19407,26,PRI
90318099,623,141687,406,KEN
90318099,628,526473,2574,GBR
90318099,63,5181359,17881,ARG
90318099,640,3014,9,CAF
90318099,647,288825,2505,DOM
90318099,65,3697,11,ABW
90318099,660,2021,154,REU
90318099,665,11549,20,ZWE
90318099,670,18230,105,ROU
90318099,676,675451,1379,RUS
90318099,687,148144,858,SLV
90318099,69,577167,1487,AUS
90318099,690,3986,261,WSM
90318099,693,3042,2,BLM
90318099,695,1541,1,KNA
90318099,699,1541,1,SXM
90318099,705,4360,6,VCT
90318099,72,70681,224,AUT
90318099,728,14631,56,SEN
90318099,731,2063,165,SYC
90318099,737,34795,237,SRB
90318099,741,780394,4792,SGP
90318099,744,197,2,SYR
90318099,750,4903,170,LKA
90318099,756,629805,1573,ZAF
90318099,759,57019,147,SDN
90318099,764,79195,617,SWE
90318099,767,72781,159,CHE
90318099,77,10807,165,BHS
90318099,770,37890,137,SUR
90318099,776,296110,923,THA
90318099,780,3202,158,TZA
90318099,791,18124,53,CZE
90318099,80,3917,9,BHR
90318099,81,8125,6,BGD
90318099,810,1345,100,TON
90318099,815,79926,160,TTO
90318099,820,3002,5,TUN
90318099,823,1502,1,TCA
90318099,824,6560,7,TKM
90318099,827,90735,248,TUR
90318099,83,3075,5,BRB
90318099,831,16043,41,UKR
90318099,833,1539,3,UGA
90318099,845,1100131,5624,URY
90318099,847,763,6,UZB
90318099,85,3209,3,BLR
90318099,850,252069,969,VEN
90318099,858,55755,319,VNM
90318099,863,3043,2,VGB
90318099,87,494113,1524,BEL
90318099,870,714,80,FJI
90318099,88,3837,60,BLZ
90318099,888,5127,180,COD
90318099,890,975,1,ZMB
90318099,90,1069,7,BMU
90318099,93,1495,11,MMR
90318099,97,807390,5015,BOL
90319010,149,3084,18,CAN
90319010,158,4887,47,CHL
90319010,160,1305,31,CHN
90319010,169,1543,28,COL
90319010,196,628,4,CRI
90319010,23,11607,45,DEU
90319010,239,11814,154,ECU
90319010,249,9883,109,USA
90319010,275,5887,22,FRA
90319010,301,3100,60,GRC
90319010,317,2958,32,GTM
90319010,37,222,3,AND
90319010,386,398,35,ITA
90319010,445,14921,21,LUX
90319010,493,18143,132,MEX
90319010,580,508,2,PAN
90319010,586,90439,233,PRY
90319010,589,7247,147,PER
90319010,628,19056,80,GBR
90319010,63,11772,50,ARG
90319010,69,909,1,AUS
90319010,72,5865,8,AUT
90319010,741,2380,17,SGP
90319010,820,1107,15,TUN
90319010,827,2744,11,TUR
90319010,845,5124,58,URY
90319010,858,328,1,VNM
90319010,87,2405,59,BEL
90319010,97,1295,15,BOL
90319090,108,6420,4,BRN
90319090,127,125,1,CPV
90319090,149,138552,498,CAN
90319090,153,1653,2,KAZ
90319090,154,1000,15,QAT
90319090,158,435712,1929,CHL
90319090,160,139846,400,CHN
90319090,161,15019,212,TWN
90319090,169,422197,1555,COL
90319090,17,23577,29,ALB
90319090,177,14323,32,COG
90319090,190,20682,43,KOR
90319090,196,9814,66,CRI
90319090,198,1200,48,KWT
90319090,199,4501,50,CUB
90319090,23,930506,1515,DEU
90319090,232,5514,67,DNK
90319090,239,98648,791,ECU
90319090,240,1374,5,EGY
90319090,244,72181,223,ARE
90319090,245,111436,263,ESP
90319090,246,588,3,SVN
90319090,247,145,1,SVK
90319090,249,1148821,2871,USA
90319090,267,982,2,PHL
90319090,271,35227,373,FIN
90319090,275,192994,363,FRA
90319090,281,20051,41,GAB
90319090,289,1702,11,GHA
90319090,301,2450,12,GRC
90319090,317,45411,266,GTM
90319090,329,230,1,GIN
90319090,331,1100,11,GNQ
90319090,337,722,5,GUY
90319090,345,6684,39,HND
90319090,351,2359,13,HKG
90319090,355,1579,4,HUN
90319090,361,84311,352,IND
90319090,365,2041,52,IDN
90319090,369,1535,53,IRQ
90319090,383,53759,49,ISR
90319090,386,156327,572,ITA
90319090,391,28,5,JAM
90319090,399,34606,217,JPN
90319090,40,51618,104,AGO
90319090,403,3097,11,JOR
90319090,427,3917,5,LVA
90319090,434,110,2,LBR
90319090,455,69211,340,MYS
90319090,464,6661,4,MLI
90319090,467,51,1,MLT
90319090,47,3157,2,ANT
90319090,474,670,8,MAR
90319090,476,41,5,MHL
90319090,493,341147,1456,MEX
90319090,494,1266,1,MDA
90319090,505,2170,17,MOZ
90319090,507,454,28,NAM
90319090,521,26795,103,NIC
90319090,53,15874,183,SAU
90319090,538,21014,16,NOR
90319090,548,32,1,NZL
90319090,556,2936,19,OMN
90319090,573,59373,650,NLD
90319090,576,3932,43,PAK
90319090,580,12077,90,PAN
90319090,586,308233,1540,PRY
90319090,589,276288,1449,PER
90319090,59,6787,15,DZA
90319090,603,35924,217,POL
90319090,607,878,13,PRT
90319090,611,342,2,PRI
90319090,628,189070,524,GBR
90319090,63,1297531,3393,ARG
90319090,647,19447,90,DOM
90319090,676,22047,96,RUS
90319090,687,11741,75,SLV
90319090,69,4578,65,AUS
90319090,72,7894,10,AUT
90319090,731,1285,12,SYC
90319090,741,26130,126,SGP
90319090,750,2352,17,LKA
90319090,756,56997,191,ZAF
90319090,764,33490,97,SWE
90319090,767,41290,62,CHE
90319090,770,2969,6,SUR
90319090,776,73278,882,THA
90319090,815,4330,172,TTO
90319090,820,5262,50,TUN
90319090,827,20543,68,TUR
90319090,831,612,2,UKR
90319090,845,64368,441,URY
90319090,850,76458,177,VEN
90319090,858,6811,28,VNM
90319090,87,11208,52,BEL
90319090,888,5896,13,COD
90319090,97,191611,931,BOL
90321010,149,959,7,CAN
90321010,154,543,3,QAT
90321010,158,101310,1159,CHL
90321010,160,1136,13,CHN
90321010,169,74821,799,COL
90321010,177,1114,43,COG
90321010,190,1008,11,KOR
90321010,193,30,1,CIV
90321010,196,4915,66,CRI
90321010,199,9934,254,CUB
90321010,200,182,3,CUW
90321010,229,370,35,BEN
90321010,23,57,8,DEU
90321010,232,192,4,DNK
90321010,239,11391,352,ECU
90321010,240,243,28,EGY
90321010,244,125,6,ARE
90321010,245,529,10,ESP
90321010,247,159,8,SVK
90321010,249,26633,388,USA
90321010,267,121,1,PHL
90321010,271,288,1,FIN
90321010,275,5022,56,FRA
90321010,289,453,15,GHA
90321010,309,62,1,GLP
90321010,317,9060,167,GTM
90321010,331,2467,30,GNQ
90321010,337,34,6,GUY
90321010,345,4615,52,HND
90321010,361,2631,31,IND
90321010,375,301,2,IRL
90321010,386,2184,21,ITA
90321010,391,56,14,JAM
90321010,399,239,12,JPN
90321010,40,6292,109,AGO
90321010,403,692,5,JOR
90321010,431,12,8,LBN
90321010,493,25262,408,MEX
90321010,521,2282,36,NIC
90321010,528,18,6,NGA
90321010,573,2145,13,NLD
90321010,580,941,34,PAN
90321010,586,50951,1140,PRY
90321010,589,37380,572,PER
90321010,59,507,4,DZA
90321010,603,36,1,POL
90321010,607,483,50,PRT
90321010,623,990,9,KEN
90321010,628,152,1,GBR
90321010,63,151226,1547,ARG
90321010,647,555,13,DOM
90321010,65,122,1,ABW
90321010,676,2375,27,RUS
90321010,687,1664,19,SLV
90321010,69,3745,58,AUS
90321010,741,2431,129,SGP
90321010,756,14907,73,ZAF
90321010,759,83,1,SDN
90321010,764,878,6,SWE
90321010,770,495,10,SUR
90321010,815,882,12,TTO
90321010,820,1760,8,TUN
90321010,827,786,4,TUR
90321010,833,58,1,UGA
90321010,845,40535,711,URY
90321010,850,1591,28,VEN
90321010,87,4993,41,BEL
90321010,97,16606,580,BOL
90321090,127,371,1,CPV
90321090,141,651,4,KHM
90321090,145,43,2,CMR
90321090,149,2738,56,CAN
90321090,153,505,5,KAZ
90321090,154,5438,69,QAT
90321090,158,364221,3174,CHL
90321090,160,6152,76,CHN
90321090,161,428,12,TWN
90321090,169,105891,1227,COL
90321090,177,2896,79,COG
90321090,190,1933,48,KOR
90321090,193,2831,43,CIV
90321090,196,65052,476,CRI
90321090,198,598,12,KWT
90321090,199,29858,288,CUB
90321090,200,4761,22,CUW
90321090,229,1691,74,BEN
90321090,23,12412,231,DEU
90321090,232,5803,44,DNK
90321090,239,178365,1486,ECU
90321090,240,3133,58,EGY
90321090,244,10540,130,ARE
90321090,245,576,5,ESP
90321090,247,13881,479,SVK
90321090,249,245260,1965,USA
90321090,251,352,2,EST
90321090,267,2178,22,PHL
90321090,271,1024,33,FIN
90321090,275,34498,528,FRA
90321090,281,127,4,GAB
90321090,289,3165,138,GHA
90321090,301,12,1,GRC
90321090,309,633,20,GLP
90321090,317,44516,395,GTM
90321090,331,5116,103,GNQ
90321090,337,2429,25,GUY
90321090,345,6694,114,HND
90321090,351,70,21,HKG
90321090,355,248,5,HUN
90321090,361,9352,45,IND
90321090,365,504,12,IDN
90321090,383,60,11,ISR
90321090,386,27517,476,ITA
90321090,391,55,2,JAM
90321090,399,1046,12,JPN
90321090,40,35262,529,AGO
90321090,431,231,6,LBN
90321090,455,1305,21,MYS
90321090,47,7057,25,ANT
90321090,474,40,2,MAR
90321090,476,63,1,MHL
90321090,485,579,12,MUS
90321090,493,46328,656,MEX
90321090,505,1691,24,MOZ
90321090,521,9680,166,NIC
90321090,528,3438,21,NGA
90321090,53,314,6,SAU
90321090,538,7548,27,NOR
90321090,542,56,1,NCL
90321090,545,290,3,PNG
90321090,548,62,5,NZL
90321090,573,6477,57,NLD
90321090,576,45,2,PAK
90321090,580,17883,291,PAN
90321090,586,123791,2415,PRY
90321090,589,524821,3881,PER
90321090,59,801,13,DZA
90321090,599,48,1,PYF
90321090,603,2332,22,POL
90321090,611,1873,23,PRI
90321090,623,64,1,KEN
90321090,628,4350,96,GBR
90321090,63,360394,3215,ARG
90321090,647,36440,421,DOM
90321090,65,106,1,ABW
90321090,665,1572,19,ZWE
90321090,670,107,3,ROU
90321090,676,5610,101,RUS
90321090,687,3409,106,SLV
90321090,69,13014,162,AUS
90321090,72,282,4,AUT
90321090,741,3564,15,SGP
90321090,756,2624,42,ZAF
90321090,759,5136,38,SDN
90321090,764,1960,74,SWE
90321090,767,206,3,CHE
90321090,770,897,32,SUR
90321090,776,1475,63,THA
90321090,780,519,8,TZA
90321090,815,632,48,TTO
90321090,820,262,7,TUN
90321090,827,1907,28,TUR
90321090,833,409,14,UGA
90321090,845,175481,1505,URY
90321090,850,14838,293,VEN
90321090,858,421,4,VNM
90321090,87,16254,324,BEL
90321090,88,112,1,BLZ
90321090,888,106,1,COD
90321090,97,112907,1878,BOL
90322000,141,174,6,KHM
90322000,145,2089,22,CMR
90322000,149,4370,18,CAN
90322000,153,19,1,KAZ
90322000,154,127,3,QAT
90322000,158,399761,2705,CHL
90322000,160,8560,137,CHN
90322000,169,232341,1316,COL
90322000,177,1312,30,COG
90322000,190,9014,72,KOR
90322000,195,680,1,HRV
90322000,196,35978,474,CRI
90322000,198,367,2,KWT
90322000,199,16434,140,CUB
90322000,200,451,14,CUW
90322000,229,2355,21,BEN
90322000,23,31332,311,DEU
90322000,232,1777,12,DNK
90322000,239,105775,719,ECU
90322000,244,4977,44,ARE
90322000,245,6339,69,ESP
90322000,249,171743,1389,USA
90322000,251,86,1,EST
90322000,271,671,58,FIN
90322000,275,28028,257,FRA
90322000,289,2090,36,GHA
90322000,291,142,5,GEO
90322000,301,19,1,GRC
90322000,309,130,4,GLP
90322000,317,22140,218,GTM
90322000,329,603,2,GIN
90322000,331,3271,22,GNQ
90322000,337,5360,102,GUY
90322000,345,11043,124,HND
90322000,351,1012,5,HKG
90322000,355,286,1,HUN
90322000,361,36785,209,IND
90322000,365,2662,49,IDN
90322000,375,770,3,IRL
90322000,386,13195,75,ITA
90322000,391,857,27,JAM
90322000,399,4307,33,JPN
90322000,40,41570,354,AGO
90322000,434,1402,14,LBR
90322000,449,15,1,MKD
90322000,455,5314,38,MYS
90322000,467,256,1,MLT
90322000,47,172,2,ANT
90322000,474,365,38,MAR
90322000,476,533,7,MHL
90322000,485,256,1,MUS
90322000,493,25009,331,MEX
90322000,497,121,2,MNG
90322000,505,168,6,MOZ
90322000,507,861,30,NAM
90322000,521,13428,131,NIC
90322000,528,5581,38,NGA
90322000,53,4257,31,SAU
90322000,538,312,1,NOR
90322000,548,449,1,NZL
90322000,573,23810,160,NLD
90322000,576,3944,15,PAK
90322000,580,28106,171,PAN
90322000,586,128583,1425,PRY
90322000,589,231879,1794,PER
90322000,59,1408,5,DZA
90322000,603,574,41,POL
90322000,607,9425,22,PRT
90322000,611,1136,8,PRI
90322000,623,364,2,KEN
90322000,628,5814,31,GBR
90322000,63,493480,3089,ARG
90322000,64,280,1,ARM
90322000,647,21628,316,DOM
90322000,65,1471,22,ABW
90322000,660,143,13,REU
90322000,665,978,13,ZWE
90322000,675,1634,6,RWA
90322000,676,3191,29,RUS
90322000,687,25169,431,SLV
90322000,69,12205,56,AUS
90322000,720,73,3,STP
90322000,735,399,3,SLE
90322000,741,11916,70,SGP
90322000,756,8937,55,ZAF
90322000,759,3973,50,SDN
90322000,764,2708,48,SWE
90322000,767,11920,66,CHE
90322000,77,592,13,BHS
90322000,770,1758,31,SUR
90322000,776,922,20,THA
90322000,780,16,1,TZA
90322000,791,940,12,CZE
90322000,81,1179,4,BGD
90322000,815,1751,34,TTO
90322000,827,2670,33,TUR
90322000,83,173,2,BRB
90322000,831,157,6,UKR
90322000,833,909,4,UGA
90322000,845,111519,1464,URY
90322000,85,54,2,BLR
90322000,850,21089,182,VEN
90322000,858,1857,3,VNM
90322000,87,17920,199,BEL
90322000,88,3591,7,BLZ
90322000,90,58,2,BMU
90322000,93,74,2,MMR
90322000,97,96067,1096,BOL
90322000,99,30,8,BES
90328100,149,626,3,CAN
90328100,153,12411,46,KAZ
90328100,158,76420,580,CHL
90328100,160,26233,128,CHN
90328100,169,27526,324,COL
90328100,196,67,7,CRI
90328100,198,182,2,KWT
90328100,199,67764,75,CUB
90328100,23,25648,293,DEU
90328100,232,7855,60,DNK
90328100,239,26615,65,ECU
90328100,245,339,2,ESP
90328100,246,13070,25,SVN
90328100,249,140444,476,USA
90328100,271,2841,92,FIN
90328100,275,5830,47,FRA
90328100,331,1006,15,GNQ
90328100,337,7879,83,GUY
90328100,345,2302,5,HND
90328100,351,269,2,HKG
90328100,361,1435,5,IND
90328100,365,1445,5,IDN
90328100,386,3596,13,ITA
90328100,40,8951,37,AGO
90328100,434,637,8,LBR
90328100,442,9663,24,LTU
90328100,455,28800,108,MYS
90328100,493,84121,422,MEX
90328100,505,14334,63,MOZ
90328100,521,869,24,NIC
90328100,528,11640,25,NGA
90328100,538,18963,76,NOR
90328100,573,4161,109,NLD
90328100,580,3414,75,PAN
90328100,586,88952,366,PRY
90328100,589,69163,402,PER
90328100,607,2398,13,PRT
90328100,628,50237,62,GBR
90328100,63,207019,699,ARG
90328100,647,14970,35,DOM
90328100,676,746,33,RUS
90328100,687,20000,16,SLV
90328100,69,967,26,AUS
90328100,741,488,4,SGP
90328100,756,6088,24,ZAF
90328100,764,5761,36,SWE
90328100,767,1021,3,CHE
90328100,776,419,2,THA
90328100,780,11649,49,TZA
90328100,827,530,1,TUR
90328100,831,314,1,UKR
90328100,845,51585,104,URY
90328100,850,34918,112,VEN
90328100,97,4550,88,BOL
90328911,127,4957,34,CPV
90328911,137,32,1,CYM
90328911,149,1756080,28737,CAN
90328911,153,21245,343,KAZ
90328911,154,3183,117,QAT
90328911,158,946652,11225,CHL
90328911,160,371294,6573,CHN
90328911,161,82244,1237,TWN
90328911,169,1733041,22727,COL
90328911,17,723,23,ALB
90328911,177,12910,306,COG
90328911,190,3895,118,KOR
90328911,193,617,2,CIV
90328911,195,1647,8,HRV
90328911,196,84244,1521,CRI
90328911,199,57892,615,CUB
90328911,23,1456357,28826,DEU
90328911,239,1136396,15881,ECU
90328911,240,6592,117,EGY
90328911,244,470662,10042,ARE
90328911,245,1445965,25010,ESP
90328911,246,13336,310,SVN
90328911,247,76,1,SVK
90328911,249,1769848,27371,USA
90328911,271,8498,30,FIN
90328911,275,211426,5210,FRA
90328911,289,2637,27,GHA
90328911,291,550,101,GEO
90328911,301,40899,697,GRC
90328911,309,1686,54,GLP
90328911,317,346857,6364,GTM
90328911,325,6162,116,GUF
90328911,331,15641,286,GNQ
90328911,334,65,4,GNB
90328911,337,10917,284,GUY
90328911,341,4464,14,HTI
90328911,345,62598,1550,HND
90328911,351,4201,423,HKG
90328911,355,953,9,HUN
90328911,357,14173,178,YEM
90328911,361,11669,130,IND
90328911,365,12470,265,IDN
90328911,369,7000,230,IRQ
90328911,375,15240,54,IRL
90328911,383,471,5,ISR
90328911,386,94728,1264,ITA
90328911,391,60721,1763,JAM
90328911,399,11528,514,JPN
90328911,40,87706,2346,AGO
90328911,403,35956,594,JOR
90328911,431,17532,368,LBN
90328911,434,350,2,LBR
90328911,445,2481,15,LUX
90328911,455,52125,798,MYS
90328911,467,1451,38,MLT
90328911,474,110,1,MAR
90328911,476,418,18,MHL
90328911,485,1000,3,MUS
90328911,493,1967994,39076,MEX
90328911,505,780,3,MOZ
90328911,521,132651,2520,NIC
90328911,53,203,1,SAU
90328911,548,562055,8795,NZL
90328911,556,4478,136,OMN
90328911,573,3416,39,NLD
90328911,576,2957,111,PAK
90328911,580,198794,4116,PAN
90328911,586,1496079,17602,PRY
90328911,589,1128080,16334,PER
90328911,59,802,96,DZA
90328911,603,4551,30,POL
90328911,607,1161089,18719,PRT
90328911,611,916,6,PRI
90328911,623,385,8,KEN
90328911,628,1160761,20235,GBR
90328911,63,615324,7658,ARG
90328911,647,104789,1842,DOM
90328911,65,184,257,ABW
90328911,670,103,1,ROU
90328911,676,120844,1957,RUS
90328911,687,100966,1746,SLV
90328911,69,1116197,22004,AUS
90328911,72,7143,93,AUT
90328911,728,1872,25,SEN
90328911,737,126,2,SRB
90328911,741,118821,1926,SGP
90328911,756,448581,8274,ZAF
90328911,759,1017,15,SDN
90328911,764,69341,1487,SWE
90328911,767,1925,70,CHE
90328911,770,12775,180,SUR
90328911,776,1367,37,THA
90328911,791,1786,37,CZE
90328911,80,902,13,BHR
90328911,81,6121,179,BGD
90328911,815,58450,1171,TTO
90328911,827,68012,1810,TUR
90328911,83,8211,129,BRB
90328911,831,1007,9,UKR
90328911,833,19,1,UGA
90328911,845,989012,14504,URY
90328911,850,103024,1187,VEN
90328911,858,7449,197,VNM
90328911,87,772129,11394,BEL
90328911,88,1163,14,BLZ
90328911,93,2815,75,MMR
90328911,97,833055,11903,BOL
90328919,111,6000,20,BGR
90328919,149,179295,1311,CAN
90328919,158,9538,37,CHL
90328919,160,3670,6,CHN
90328919,161,1189,7,TWN
90328919,169,40171,249,COL
90328919,190,374,44,KOR
90328919,196,42492,108,CRI
90328919,199,1235,6,CUB
90328919,23,20821,81,DEU
90328919,232,5411,137,DNK
90328919,239,1812,41,ECU
90328919,240,6884,10,EGY
90328919,245,37135,185,ESP
90328919,249,293638,1736,USA
90328919,275,23123,124,FRA
90328919,289,313,13,GHA
90328919,317,98551,255,GTM
90328919,361,58860,333,IND
90328919,365,165,4,IDN
90328919,386,8284,15,ITA
90328919,391,20,1,JAM
90328919,399,1674,7,JPN
90328919,40,30280,159,AGO
90328919,493,164114,909,MEX
90328919,505,1220,38,MOZ
90328919,521,614,2,NIC
90328919,548,2547,20,NZL
90328919,556,1655,10,OMN
90328919,573,740,3,NLD
90328919,580,5853,73,PAN
90328919,586,40935,439,PRY
90328919,589,19914,105,PER
90328919,603,2040,13,POL
90328919,607,72168,241,PRT
90328919,628,5962,53,GBR
90328919,63,173745,679,ARG
90328919,647,3077,9,DOM
90328919,676,275,5,RUS
90328919,69,949,9,AUS
90328919,72,7112,13,AUT
90328919,741,28817,241,SGP
90328919,756,4631,47,ZAF
90328919,764,25493,101,SWE
90328919,767,19991,109,CHE
90328919,770,598,15,SUR
90328919,845,8666,47,URY
90328919,850,5880,15,VEN
90328919,87,11006,67,BEL
90328919,97,11719,81,BOL
90328921,154,6098,23,QAT
90328921,158,257387,1261,CHL
90328921,160,3823,34,CHN
90328921,161,8381,37,TWN
90328921,169,269939,1800,COL
90328921,190,12451,255,KOR
90328921,196,5187,18,CRI
90328921,200,759,5,CUW
90328921,23,17413,374,DEU
90328921,239,92161,647,ECU
90328921,240,1199,5,EGY
90328921,244,5392,37,ARE
90328921,249,26270,585,USA
90328921,275,12684,225,FRA
90328921,301,240,1,GRC
90328921,317,5038,51,GTM
90328921,337,331,17,GUY
90328921,345,2095,4,HND
90328921,355,3058,70,HUN
90328921,361,20125,185,IND
90328921,365,1046,7,IDN
90328921,386,5831,60,ITA
90328921,399,29006,173,JPN
90328921,40,3102,16,AGO
90328921,455,3768,19,MYS
90328921,47,451,1,ANT
90328921,493,327432,2059,MEX
90328921,498,491,5,MNE
90328921,521,1151,8,NIC
90328921,528,786,2,NGA
90328921,53,1126,9,SAU
90328921,573,609,2,NLD
90328921,580,4447,36,PAN
90328921,586,87755,665,PRY
90328921,589,198640,1395,PER
90328921,603,8835,39,POL
90328921,623,23816,185,KEN
90328921,628,11211,93,GBR
90328921,63,201321,2226,ARG
90328921,647,16468,111,DOM
90328921,65,2801,5,ABW
90328921,670,1170,2,ROU
90328921,676,390,2,RUS
90328921,687,4177,25,SLV
90328921,69,3659,15,AUS
90328921,741,7627,126,SGP
90328921,756,8289,23,ZAF
90328921,764,1425,6,SWE
90328921,776,449,5,THA
90328921,791,1175,2,CZE
90328921,820,380,1,TUN
90328921,827,8882,56,TUR
90328921,845,210951,2346,URY
90328921,850,13369,50,VEN
90328921,87,4312,11,BEL
90328921,97,30237,225,BOL
90328922,158,94746,122,CHL
90328922,160,106,1,CHN
90328922,161,325,1,TWN
90328922,169,29667,74,COL
90328922,196,1147,4,CRI
90328922,239,6531,10,ECU
